States,Transaction_Year,Quarters,RegisteredUsers,AppOpens,District
bihar,2018,4,71593,0,munger district
bihar,2018,4,103140,0,katihar district
bihar,2018,4,58456,0,khagaria district
bihar,2018,4,72745,0,saharsa district
bihar,2018,4,164162,0,bhagalpur district
bihar,2018,4,158691,0,madhubani district
bihar,2018,4,44517,0,kishanganj district
bihar,2018,4,203926,0,gaya district
bihar,2018,4,169774,0,samastipur district
bihar,2018,4,50385,0,banka district
bihar,2018,4,206934,0,purbi champaran district
bihar,2018,4,17899,0,sheohar district
bihar,2018,4,119262,0,bhojpur district
bihar,2018,2,38981,0,madhepura district
bihar,2018,2,74326,0,purnia district
bihar,2018,2,104076,0,nalanda district
bihar,2018,2,40109,0,buxar district
bihar,2018,2,105558,0,darbhanga district
bihar,2018,2,46340,0,nawada district
bihar,2018,2,33706,0,jamui district
bihar,2018,2,14713,0,sheikhpura district
bihar,2018,2,76259,0,siwan district
bihar,2018,2,172315,0,muzaffarpur district
bihar,2018,2,568657,0,patna district
bihar,2018,2,28922,0,jehanabad district
bihar,2018,2,91120,0,rohtas district
bihar,2018,2,81209,0,begusarai district
bihar,2018,2,42570,0,supaul district
bihar,2018,2,66939,0,sitamarhi district
bihar,2018,2,93576,0,saran district
bihar,2018,2,15827,0,arwal district
bihar,2018,2,96694,0,vaishali district
bihar,2018,2,97301,0,pashchim champaran district
bihar,2018,2,60406,0,gopalganj district
bihar,2018,2,25672,0,lakhisarai district
bihar,2018,2,60487,0,aurangabad district
bihar,2018,2,32462,0,kaimur bhabua district
bihar,2018,2,45568,0,araria district
bihar,2018,2,46015,0,munger district
bihar,2018,2,64523,0,katihar district
bihar,2018,2,36519,0,khagaria district
bihar,2018,2,46151,0,saharsa district
bihar,2018,2,106461,0,bhagalpur district
bihar,2018,2,95726,0,madhubani district
bihar,2018,2,24807,0,kishanganj district
bihar,2018,2,126422,0,gaya district
bihar,2018,2,107143,0,samastipur district
bihar,2018,2,28923,0,banka district
bihar,2018,2,125890,0,purbi champaran district
bihar,2018,2,10733,0,sheohar district
bihar,2018,2,72766,0,bhojpur district
bihar,2018,1,26881,0,madhepura district
bihar,2018,1,51858,0,purnia district
bihar,2018,1,75201,0,nalanda district
bihar,2018,1,27689,0,buxar district
bihar,2018,1,74414,0,darbhanga district
bihar,2018,1,32228,0,nawada district
bihar,2018,1,23266,0,jamui district
bihar,2018,1,10567,0,sheikhpura district
bihar,2018,1,52000,0,siwan district
bihar,2018,1,125298,0,muzaffarpur district
bihar,2018,1,425009,0,patna district
bihar,2018,1,20394,0,jehanabad district
bihar,2018,1,64983,0,rohtas district
bihar,2018,1,57409,0,begusarai district
bihar,2018,1,29348,0,supaul district
bihar,2018,1,47288,0,sitamarhi district
bihar,2018,1,63245,0,saran district
bihar,2018,1,11087,0,arwal district
bihar,2018,1,67921,0,vaishali district
bihar,2018,1,67656,0,pashchim champaran district
bihar,2018,1,41306,0,gopalganj district
bihar,2018,1,18119,0,lakhisarai district
bihar,2018,1,42349,0,aurangabad district
bihar,2018,1,22464,0,kaimur bhabua district
bihar,2018,1,30576,0,araria district
bihar,2018,1,32219,0,munger district
bihar,2018,1,44233,0,katihar district
bihar,2018,1,25026,0,khagaria district
bihar,2018,1,32380,0,saharsa district
bihar,2018,1,76063,0,bhagalpur district
bihar,2018,1,66664,0,madhubani district
bihar,2018,1,16507,0,kishanganj district
bihar,2018,1,91015,0,gaya district
bihar,2018,1,76068,0,samastipur district
bihar,2018,1,19504,0,banka district
bihar,2018,1,87561,0,purbi champaran district
bihar,2018,1,7645,0,sheohar district
bihar,2018,1,50363,0,bhojpur district
bihar,2022,3,313960,5886305,madhepura district
bihar,2022,3,565515,17265639,purnia district
bihar,2022,3,629780,7753374,nalanda district
bihar,2022,3,295108,4551340,buxar district
bihar,2022,3,749430,7569101,darbhanga district
bihar,2022,3,368086,8056207,nawada district
bihar,2022,3,282221,16122651,jamui district
bihar,2022,3,107101,2666151,sheikhpura district
bihar,2022,3,662330,4771874,siwan district
bihar,2022,3,1077200,9753785,muzaffarpur district
bihar,2022,3,2716533,14287382,patna district
bihar,2022,3,203185,4506553,jehanabad district
bihar,2022,3,603031,11903038,rohtas district
bihar,2022,3,552515,6457145,begusarai district
bihar,2022,3,351009,10366077,supaul district
bihar,2022,3,518667,5382757,sitamarhi district
bihar,2022,3,756293,6774716,saran district
bihar,2022,3,114283,1140276,arwal district
bihar,2022,3,688248,5105824,vaishali district
bihar,2022,3,777977,17123986,pashchim champaran district
bihar,2022,3,518406,4689571,gopalganj district
bihar,2022,3,175377,3236651,lakhisarai district
bihar,2022,3,454222,13130908,aurangabad district
bihar,2022,3,249931,8936663,kaimur bhabua district
bihar,2022,3,414664,15218229,araria district
bihar,2022,3,279807,2859668,munger district
bihar,2022,3,491899,13879403,katihar district
bihar,2022,3,268959,6906706,khagaria district
bihar,2022,3,337915,8150025,saharsa district
bihar,2022,3,682584,7649764,bhagalpur district
bihar,2022,3,753153,10261898,madhubani district
bihar,2022,3,242898,10058569,kishanganj district
bihar,2022,3,859903,21340459,gaya district
bihar,2022,3,754322,8237748,samastipur district
bihar,2022,3,258927,16625291,banka district
bihar,2022,3,1025772,11862222,purbi champaran district
bihar,2022,3,88685,1331255,sheohar district
bihar,2022,3,504480,4988174,bhojpur district
bihar,2022,4,329562,13499708,madhepura district
bihar,2022,4,593232,26454795,purnia district
bihar,2022,4,662033,16909884,nalanda district
bihar,2022,4,309618,9814488,buxar district
bihar,2022,4,787306,31930577,darbhanga district
bihar,2022,4,386468,12902353,nawada district
bihar,2022,4,295526,14333122,jamui district
bihar,2022,4,112165,3234164,sheikhpura district
bihar,2022,4,696350,32066312,siwan district
bihar,2022,4,1132096,47917955,muzaffarpur district
bihar,2022,4,2854738,76878071,patna district
bihar,2022,4,213299,6789308,jehanabad district
bihar,2022,4,633339,21868732,rohtas district
bihar,2022,4,580490,20776494,begusarai district
bihar,2022,4,368012,16629451,supaul district
bihar,2022,4,545122,21609733,sitamarhi district
bihar,2022,4,795553,34582489,saran district
bihar,2022,4,120018,3801300,arwal district
bihar,2022,4,723338,30088669,vaishali district
bihar,2022,4,817644,36683844,pashchim champaran district
bihar,2022,4,544789,24049716,gopalganj district
bihar,2022,4,184080,6181684,lakhisarai district
bihar,2022,4,476502,19689871,aurangabad district
bihar,2022,4,261997,10021920,kaimur bhabua district
bihar,2022,4,434826,20875243,araria district
bihar,2022,4,293955,8729881,munger district
bihar,2022,4,516972,26243092,katihar district
bihar,2022,4,282678,10119449,khagaria district
bihar,2022,4,354933,14792840,saharsa district
bihar,2022,4,717627,22401259,bhagalpur district
bihar,2022,4,790218,32995768,madhubani district
bihar,2022,4,254250,13281628,kishanganj district
bihar,2022,4,902593,33234272,gaya district
bihar,2022,4,793296,32459845,samastipur district
bihar,2022,4,270790,10606068,banka district
bihar,2022,4,1079466,50161341,purbi champaran district
bihar,2022,4,93194,4924740,sheohar district
bihar,2022,4,530042,15287136,bhojpur district
bihar,2022,2,296711,6048349,madhepura district
bihar,2022,2,534713,15748261,purnia district
bihar,2022,2,595960,7175402,nalanda district
bihar,2022,2,279169,4657169,buxar district
bihar,2022,2,708828,8695015,darbhanga district
bihar,2022,2,348128,9106459,nawada district
bihar,2022,2,267040,15353736,jamui district
bihar,2022,2,101333,2534607,sheikhpura district
bihar,2022,2,625266,6287087,siwan district
bihar,2022,2,1018560,10556362,muzaffarpur district
bihar,2022,2,2577123,15545639,patna district
bihar,2022,2,192101,3125099,jehanabad district
bihar,2022,2,569818,11734606,rohtas district
bihar,2022,2,522522,7676043,begusarai district
bihar,2022,2,331990,9364630,supaul district
bihar,2022,2,489836,6910218,sitamarhi district
bihar,2022,2,714109,7698357,saran district
bihar,2022,2,108033,1350947,arwal district
bihar,2022,2,650319,5971589,vaishali district
bihar,2022,2,734476,18284568,pashchim champaran district
bihar,2022,2,489448,6461756,gopalganj district
bihar,2022,2,165876,3978621,lakhisarai district
bihar,2022,2,429493,14606052,aurangabad district
bihar,2022,2,236482,8031560,kaimur bhabua district
bihar,2022,2,392076,13402058,araria district
bihar,2022,2,264683,3322251,munger district
bihar,2022,2,464782,13185680,katihar district
bihar,2022,2,253856,7346984,khagaria district
bihar,2022,2,319345,8124445,saharsa district
bihar,2022,2,645479,8167048,bhagalpur district
bihar,2022,2,711897,11801738,madhubani district
bihar,2022,2,229908,8860529,kishanganj district
bihar,2022,2,814180,22949318,gaya district
bihar,2022,2,712626,9290605,samastipur district
bihar,2022,2,245267,13631840,banka district
bihar,2022,2,967838,13811656,purbi champaran district
bihar,2022,2,83701,1159293,sheohar district
bihar,2022,2,476922,6632861,bhojpur district
bihar,2022,1,280094,5631100,madhepura district
bihar,2022,1,504801,13394323,purnia district
bihar,2022,1,563049,6429261,nalanda district
bihar,2022,1,263663,4013615,buxar district
bihar,2022,1,669850,8376582,darbhanga district
bihar,2022,1,328635,7249380,nawada district
bihar,2022,1,252094,12753539,jamui district
bihar,2022,1,95718,1962184,sheikhpura district
bihar,2022,1,589829,6109801,siwan district
bihar,2022,1,962924,10684936,muzaffarpur district
bihar,2022,1,2443356,16131828,patna district
bihar,2022,1,181455,2562072,jehanabad district
bihar,2022,1,537701,10913805,rohtas district
bihar,2022,1,493845,6652256,begusarai district
bihar,2022,1,313291,8832097,supaul district
bihar,2022,1,461979,6415453,sitamarhi district
bihar,2022,1,673849,8000740,saran district
bihar,2022,1,101813,1461593,arwal district
bihar,2022,1,614159,5793084,vaishali district
bihar,2022,1,692182,17528649,pashchim champaran district
bihar,2022,1,461794,5928935,gopalganj district
bihar,2022,1,156781,3371253,lakhisarai district
bihar,2022,1,405254,13452704,aurangabad district
bihar,2022,1,223072,6887444,kaimur bhabua district
bihar,2022,1,370029,11889342,araria district
bihar,2022,1,250357,3394719,munger district
bihar,2022,1,438584,12011467,katihar district
bihar,2022,1,239286,6257649,khagaria district
bihar,2022,1,301372,6799845,saharsa district
bihar,2022,1,610174,7091019,bhagalpur district
bihar,2022,1,672303,11335634,madhubani district
bihar,2022,1,216915,8983771,kishanganj district
bihar,2022,1,769265,19954254,gaya district
bihar,2022,1,672508,8256538,samastipur district
bihar,2022,1,231228,10552229,banka district
bihar,2022,1,912427,13051699,purbi champaran district
bihar,2022,1,78832,1090835,sheohar district
bihar,2022,1,450190,5785964,bhojpur district
bihar,2021,3,244216,7179146,madhepura district
bihar,2021,3,440447,14245246,purnia district
bihar,2021,3,492998,10964467,nalanda district
bihar,2021,3,230171,5045192,buxar district
bihar,2021,3,586251,15207842,darbhanga district
bihar,2021,3,286524,8022119,nawada district
bihar,2021,3,219468,8355425,jamui district
bihar,2021,3,83526,1880309,sheikhpura district
bihar,2021,3,514727,12380428,siwan district
bihar,2021,3,842701,20014713,muzaffarpur district
bihar,2021,3,2156402,43378051,patna district
bihar,2021,3,158603,4051354,jehanabad district
bihar,2021,3,468953,12405207,rohtas district
bihar,2021,3,432035,10042118,begusarai district
bihar,2021,3,273337,8972152,supaul district
bihar,2021,3,402641,9677557,sitamarhi district
bihar,2021,3,588276,13924564,saran district
bihar,2021,3,88938,2204921,arwal district
bihar,2021,3,536933,12338903,vaishali district
bihar,2021,3,602251,19035099,pashchim champaran district
bihar,2021,3,402719,10121489,gopalganj district
bihar,2021,3,136992,3739789,lakhisarai district
bihar,2021,3,353208,11946834,aurangabad district
bihar,2021,3,193984,5797640,kaimur bhabua district
bihar,2021,3,322491,11108346,araria district
bihar,2021,3,219691,4667697,munger district
bihar,2021,3,382183,12315161,katihar district
bihar,2021,3,208396,6552258,khagaria district
bihar,2021,3,263226,8287766,saharsa district
bihar,2021,3,534600,11361635,bhagalpur district
bihar,2021,3,587337,16079472,madhubani district
bihar,2021,3,188986,6967804,kishanganj district
bihar,2021,3,673356,20242649,gaya district
bihar,2021,3,586990,13912525,samastipur district
bihar,2021,3,201221,6967924,banka district
bihar,2021,3,794120,22500338,purbi champaran district
bihar,2021,3,68582,1866229,sheohar district
bihar,2021,3,393291,8041010,bhojpur district
bihar,2021,4,262206,10402002,madhepura district
bihar,2021,4,472750,19907962,purnia district
bihar,2021,4,528281,15223943,nalanda district
bihar,2021,4,247005,7400896,buxar district
bihar,2021,4,628529,25312106,darbhanga district
bihar,2021,4,307666,10568023,nawada district
bihar,2021,4,235801,9383204,jamui district
bihar,2021,4,89702,2540493,sheikhpura district
bihar,2021,4,552651,24348910,siwan district
bihar,2021,4,903775,36050072,muzaffarpur district
bihar,2021,4,2303852,69546634,patna district
bihar,2021,4,170164,5595078,jehanabad district
bihar,2021,4,503828,17122315,rohtas district
bihar,2021,4,463557,15751510,begusarai district
bihar,2021,4,293225,11472917,supaul district
bihar,2021,4,432514,15814002,sitamarhi district
bihar,2021,4,631469,25767453,saran district
bihar,2021,4,95398,3126382,arwal district
bihar,2021,4,576156,22911298,vaishali district
bihar,2021,4,647450,28841290,pashchim champaran district
bihar,2021,4,432546,18206196,gopalganj district
bihar,2021,4,146950,4888202,lakhisarai district
bihar,2021,4,379357,15198813,aurangabad district
bihar,2021,4,208596,6645159,kaimur bhabua district
bihar,2021,4,346285,14269965,araria district
bihar,2021,4,235246,7353987,munger district
bihar,2021,4,410498,18358609,katihar district
bihar,2021,4,224050,8252861,khagaria district
bihar,2021,4,282456,11592957,saharsa district
bihar,2021,4,573035,17844987,bhagalpur district
bihar,2021,4,629986,26796754,madhubani district
bihar,2021,4,202863,8182123,kishanganj district
bihar,2021,4,721905,27405704,gaya district
bihar,2021,4,630218,24109034,samastipur district
bihar,2021,4,216263,6644455,banka district
bihar,2021,4,853893,38615069,purbi champaran district
bihar,2021,4,73732,3184802,sheohar district
bihar,2021,4,422123,12764671,bhojpur district
bihar,2021,2,225631,6098073,madhepura district
bihar,2021,2,407327,11452485,purnia district
bihar,2021,2,457143,9781814,nalanda district
bihar,2021,2,212916,4884682,buxar district
bihar,2021,2,543496,13535399,darbhanga district
bihar,2021,2,264993,7631616,nawada district
bihar,2021,2,202627,7604897,jamui district
bihar,2021,2,77323,1765795,sheikhpura district
bihar,2021,2,476870,11554566,siwan district
bihar,2021,2,781251,17402981,muzaffarpur district
bihar,2021,2,2010353,31047869,patna district
bihar,2021,2,147027,3636758,jehanabad district
bihar,2021,2,433856,11238005,rohtas district
bihar,2021,2,400750,8533638,begusarai district
bihar,2021,2,252844,7689997,supaul district
bihar,2021,2,372211,9148788,sitamarhi district
bihar,2021,2,544975,13189206,saran district
bihar,2021,2,82232,2240595,arwal district
bihar,2021,2,497933,11209569,vaishali district
bihar,2021,2,556408,17174254,pashchim champaran district
